stage ,Check_id,check_desc,stratum1,stratum2,stratum3,stratum4,stratum5,ºñ°í,dq_category,dq_subcategory,dq_severity,origin_tool,comment,,
CDM,15 ,check the datatype by initial tble ,procedure_occurrence,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,provider,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,relationship,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,source_to_concept_map,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,specimen,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,visit_detail,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,visit_occurrence,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,15 ,check the datatype by initial tble ,vocabulary,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_clinicalnote,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_cost,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Death,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_device,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Diagnosis,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Drug,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_mapped,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Measurement ,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Observation,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_payer,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_period,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Person,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Procedure,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_provider,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_siteinfo,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Specimen ,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
META ,16 ,check the datatype by initial tble ,Dev_Visit,,,,,,conformance,value,,DQUEEN/Achilles/Dqtoolkit/Dqe-c,,,
CDM,17 ,result value data type should be same,measurement,,,,,,conformance,value,,DQUEEN,,,
CDM,17 ,result value data type should be same,observation ,,,,,,conformance,value,,DQUEEN,,,
META ,18 ,result value data type should be same,dev_clinicalnote,,,,,,conformance,value,,DQUEEN,,,
META ,18 ,result value data type should be same,dev_measurement,,,,,,conformance,value,,DQUEEN,,,
META ,18 ,result value data type should be same,dev_observation,,,,,,conformance,value,,DQUEEN,,,
CDM,19 ,result value data type check by unit,measurement,,,,,,Conformance,Value,,DQUEEN,,,
CDM,19 ,result value data type check by unit,observation ,,,,,,Conformance,Value,,DQUEEN,,,
META ,20 ,result value data type check by unit,dev_measurement,,,,,,Conformance,Value,,DQUEEN,,,
META ,20 ,result value data type check by unit,dev_observation,,,,,,Conformance,Value,,DQUEEN,,,
CDM,21 ,check the Invalid concept,care_site,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,condition_era,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,condition_occurrence,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,cost,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,death,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,device_exposure,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,domain,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,dose_era,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,drug_era,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,drug_exposure,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,location,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,measurement,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,metadata,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,note,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,note_nlp,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,observation,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,observation_period,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,payer_plan_period,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,person,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,procedure_occurrence,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,provider,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,specimen,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,visit_detail,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,visit_occurrence,,,,,,Conformance,Value,,DQ tool kit,,,
CDM,21 ,check the Invalid concept,vocabulary,,,,,,Conformance,Value,,DQ tool kit,,,
META ,22 ,check the invalid local code ,Dev_clinicalnote,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_cost,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Death,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_device,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Diagnosis,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Drug,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Measurement ,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Observation,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Person,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Procedure,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_provider,,,,,,Conformance,Value,,DQUEEN,,,
META ,22 ,check the invalid local code ,Dev_Specimen ,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_clinicalnote,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_cost,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Death,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_device,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Diagnosis,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Drug,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_mapped,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Measurement ,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Observation,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_payer,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_period,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Person,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Procedure,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_provider,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_siteinfo,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Specimen ,,,,,,Conformance,Value,,DQUEEN,,,
META ,23 ,check the invalid medical dept ,Dev_Visit,,,,,,Conformance,Value,,DQUEEN,,,
CDM,24 ,identifies values that are placed into an inappropriate field,care_site,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,condition_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,condition_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,cost,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,death,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,device_exposure,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,dose_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,drug_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,drug_exposure,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,location,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,measurement,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,metadata,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,note,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,note_nlp,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,observation,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,observation_period,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,payer_plan_period,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,person,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,procedure_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,provider,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,specimen,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,visit_detail,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,24 ,identifies values that are placed into an inappropriate field,visit_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,condition_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,condition_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,cost,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,death,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,device_exposure,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,dose_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,drug_era,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,drug_exposure,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,measurement,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,note,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,note_nlp,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,observation,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,person,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,procedure_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,provider,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,specimen,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,visit_detail,,,,,,Conformance,Value,,DQ tool kit ,,,
CDM,25 ,identifies concept ids not in prescribed set of vocabularies,visit_occurrence,,,,,,Conformance,Value,,DQ tool kit ,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_clinicalnote,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_cost,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Death,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_device,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Diagnosis,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Drug,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Measurement ,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Observation,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Procedure,,,,,,Conformance,Value,,DQUEEN,,,
META ,26 ,identifies concept ids not in prescribed set of local code ,Dev_Specimen ,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,condition_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,cost,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,death,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,device_exposure,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,drug_exposure,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,measurement,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,metadata,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,note,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,observation,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,observation_period,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,procedure_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,specimen,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,visit_detail,,,,,,Conformance,Value,,DQUEEN,,,
CDM,27 ,check the invalid type cncept id ,visit_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,condition_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,cost,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,death,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,device_exposure,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,drug_exposure,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,measurement,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,metadata,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,note,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,observation,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,observation_period,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,procedure_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,specimen,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,visit_detail,,,,,,Conformance,Value,,DQUEEN,,,
CDM,28 ,validation with datetime check with vocabulary ,visit_occurrence,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_clinicalnote,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_cost,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Death,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_device,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Diagnosis,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Drug,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Measurement ,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Observation,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Procedure,,,,,,Conformance,Value,,DQUEEN,,,
META ,29 ,validation with datetime check with vocabulary ,Dev_Specimen ,,,,,,Conformance,Value,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,condition_occurrence,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,cost,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,death,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,device_exposure,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,drug_exposure,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,measurement,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,metadata,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,note,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,observation,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,observation_period,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,procedure_occurrence,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,specimen,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,visit_detail,,,,,,conformance/completeness,,,DQUEEN,,,
CDM,30 ,distribution check the null of concept name ,visit_occurrence,,,,,,conformance/completeness,,,DQUEEN,,,
META ,31 ,distribution check the null of local code name ,Dev_clinicalnote,,,,,,conformance/completeness,,,DQUEEN,,,
